"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"06193099999","2019-01-01","55.3","14.7666666","9.0","HAMMER ODDE FYR, DA","  43.1","24","  37.1","24","1005.0","24","003.8","24","  7.5","24"," 30.7","24"," 39.0","999.9","  44.2"," ","  41.5"," "," 0.02","G","999.9","010000"
"06197099999","2019-01-01","55.05","15.1","25.0","NEXOE VEST, DA","  42.7","24","  36.4","24","1005.3","24","002.3","24","999.9"," 0"," 23.1","24"," 29.9","999.9","  44.2"," ","  39.6","*"," 0.05","G","999.9","000000"
"06201099999","2019-01-01","54.3166666","2.9333333","36.0","D15 FA 1 HELIPAD OIL PLATFORM, NL","  46.2","24","  36.8","24","9999.9"," 0","999.9"," 0","  6.0","24"," 32.6","24"," 45.1","999.9","  48.7","*","  43.5","*","99.99"," ","999.9","010000"
"06203099999","2019-01-01","52.3666666","3.35","24.0","P11 B DE RUYTER, NL","  48.0","24","  38.5","24","9999.9"," 0","999.9"," 0","  6.7","24"," 22.1","24"," 32.1"," 40.0","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"06204099999","2019-01-01","53.2666666","3.6333333","27.0","K14 FA 1C, NL","  47.2","24","  38.3","24","9999.9"," 0","999.9"," 0","  6.5","24"," 30.4","24"," 38.1"," 42.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"06205099999","2019-01-01","55.4166666","3.8166666","33.0","A12 CPP HELIPAD OIL PLATFORM, NL","  45.9","24","  35.1","24","9999.9"," 0","999.9"," 0","  6.1","17"," 38.1","24"," 49.0"," 60.0","  48.7","*","  42.8","*","99.99"," ","999.9","010000"
"06206099999","2019-01-01","54.1166666","4.0166666","28.0","F16 A, NL","  46.9","24","  37.6","24","9999.9"," 0","999.9"," 0","  6.2","24"," 31.8","24"," 44.1","999.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"06207099999","2019-01-01","53.6166666","4.9666666","30.0","L9 FF 1, NL","  46.9","24","  37.6","24","9999.9"," 0","999.9"," 0","  6.5","22"," 34.7","24"," 44.1","999.9","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"06208099999","2019-01-01","53.5","5.95","27.0","AWG 1, NL","  46.2","24","  37.8","24","9999.9"," 0","999.9"," 0","  6.1","12"," 30.9","24"," 44.1"," 49.0","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"06211099999","2019-01-01","53.8166666","2.95","34.0","J6 A HELIPAD OIL PLATFORM, NL","  46.7","24","  37.5","24","9999.9"," 0","999.9"," 0","  6.4","24"," 32.1","24"," 42.0"," 49.9","  50.0","*","  44.4","*","99.99"," ","999.9","010000"
"06212099999","2019-01-01","52.9166666","4.15","41.0","HOORN A HELIPAD OIL PLATFORM, NL","  47.9","24","  38.6","24","9999.9"," 0","999.9"," 0","  6.7","24"," 30.8","24"," 40.0"," 47.0","  50.0"," ","  44.2","*","99.99"," ","999.9","010000"
"06235099999","2019-01-01","52.923353","4.780625","0.91","DE KOOIJ, NL","  46.8","24","  38.6","24","9999.9"," 0","999.9"," 0","  6.4","24"," 15.0","24"," 21.0"," 32.1","  50.0","*","  42.8","*"," 0.00","G","999.9","010000"
"06239099999","2019-01-01","54.85","4.7333333","0.0","F3 NETHERLANDS, NL","  46.4","24","  35.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 37.6","24"," 45.1"," 54.0","  50.0","*","  42.8","*"," 0.00","I","999.9","000000"
"06240099999","2019-01-01","52.308613","4.763889","-3.35","SCHIPHOL, NL","  46.3","24","  39.3","24","9999.9"," 0","999.9"," 0","  5.7","24"," 14.8","24"," 20.0"," 35.0","  48.4"," ","  42.8","*"," 0.00","G","999.9","010000"
"06242099999","2019-01-01","53.25","4.9166667","5.0","VLIELAND ISLAND, NL","  46.6","24","  38.9","24","9999.9"," 0","999.9"," 0","  5.4","21"," 25.8","24"," 35.0"," 44.1","  48.7"," ","  41.0","*","99.99"," ","999.9","010000"
"06249099999","2019-01-01","52.65","4.9833333","-3.0","BERKHOUT, NL","  45.5","23","  39.4","23","9999.9"," 0","999.9"," 0","  9.3","23"," 15.3","23"," 17.5","999.9","  48.4"," ","  41.7","*"," 0.00","G","999.9","010000"
"06251099999","2019-01-01","53.4","5.35","2.0","TERSCHELLING HOORN AWS, NL","  45.7","24","  38.8","24","1027.4","24","027.2","24","  7.1","24"," 19.4","24"," 25.3","999.9","  48.6"," ","  41.0","*"," 0.00","G","999.9","010000"
"06252099999","2019-01-01","53.2166666","3.2166666","30.0","K13 A, NL","  47.3","24","  38.4","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 29.4","24"," 39.0"," 42.9","  50.0","*","  44.6","*"," 0.00","I","999.9","000000"
"06257099999","2019-01-01","52.5","4.6","10.0","WIJK AAN ZEE, NL","  46.4","23","  38.7","23","9999.9"," 0","999.9"," 0","999.9"," 0","999.9"," 0","999.9","999.9","  48.2","*","  42.3","*"," 0.01","E","999.9","000000"
"06260099999","2019-01-01","52.1","5.1833333","4.0","DE BILT, NL","  46.0","23","  39.2","23","1030.1","23","029.6","23","  8.9","23","  8.3","23"," 11.7"," 19.4","  48.9"," ","  42.1","*"," 0.00","G","999.9","010000"
"06267099999","2019-01-01","52.9","5.3833333","3.0","STAVOREN AWS, NL","  44.7","23","  38.6","23","9999.9"," 0","999.9"," 0","  9.5","23"," 19.2","23"," 27.2","999.9","  46.8"," ","  41.7","*"," 0.00","G","999.9","010000"
"06269099999","2019-01-01","52.460278","5.527222","-3.96","LELYSTAD, NL","  45.6","23","  38.5","23","1029.0","23","029.6","23","  9.9","23"," 12.1","23"," 15.5","999.9","  47.8"," ","  42.1","*"," 0.00","G","999.9","010000"
"06269399999","2019-01-01","51.45","3.6","8.0","VLISSINGEN, NL","  46.5","24","  41.5","24","9999.9"," 0","999.9"," 0","  5.9","24"," 12.3","24"," 17.1"," 22.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"06270099999","2019-01-01","53.228611","5.760556","0.91","LEEUWARDEN, NL","  45.2","24","  38.8","24","9999.9"," 0","999.9"," 0","  5.9","24"," 18.1","24"," 28.9"," 42.0","  48.2"," ","  41.0","*"," 0.01","G","999.9","010000"
"06273099999","2019-01-01","52.7","5.8833333","-3.0","MARKNESSE AWS, NL","  44.8","23","  38.8","23","9999.9"," 0","999.9"," 0","  8.1","23"," 13.9","23"," 21.4"," 35.0","  46.8","*","  41.2","*"," 0.04","E","999.9","010000"
"06275099999","2019-01-01","52.060556","5.873056","48.15","DEELEN, NL","  44.2","24","  40.4","24","9999.9"," 0","999.9"," 0","  4.7","24","  9.8","24"," 15.0"," 22.9","  48.2","*","  39.2","*"," 0.00","G","999.9","010000"
"06277099999","2019-01-01","53.4166666","6.2","0.0","LAUWERSOOG AWS, NL","  45.8","23","  38.6","23","9999.9"," 0","999.9"," 0","999.9"," 0"," 25.8","23"," 33.0","999.9","  47.3"," ","  44.1","*"," 0.02","G","999.9","000000"
"06278099999","2019-01-01","52.4333333","6.2666666","5.0","HEINO AWS, NL","  45.0","23","  38.8","23","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.0","23"," 11.7"," 21.4","  47.5","*","  41.0","*"," 0.04","E","999.9","000000"
"06279099999","2019-01-01","52.7333333","6.5730556","16.0","HOOGEVEEN AWS, NL","  44.4","23","  38.4","23","1027.1","23","024.9","23","  7.9","23"," 14.3","23"," 17.5"," 31.1","  46.8","*","  40.5","*"," 0.00","G","999.9","010000"
"06280099999","2019-01-01","53.11972","6.579444","5.18","EELDE, NL","  44.8","24","  38.5","24","9999.9"," 0","999.9"," 0","  5.5","24"," 15.6","24"," 22.9"," 35.9","  48.2","*","  40.6","*"," 0.02","G","999.9","010000"
"06283099999","2019-01-01","52.0666666","6.65","29.0","HUPSEL AWS, NL","  44.4","23","  40.1","23","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.1","23"," 13.6"," 27.2","  47.5","*","  40.3","*"," 0.00","G","999.9","000000"
"06286099999","2019-01-01","53.2","7.15","0.0","NIEUW BEERTA, NL","  44.4","23","  39.1","23","9999.9"," 0","999.9"," 0","999.9"," 0"," 19.7","23"," 27.2","999.9","  47.3"," ","  39.2","*"," 0.02","G","999.9","000000"
"06290099999","2019-01-01","52.27","6.874167","34.74","TWENTHE, NL","  44.2","23","  38.9","23","1027.5","23","023.2","23","  6.8","23"," 11.3","23"," 13.6"," 23.3","  47.3","*","  39.2","*"," 0.01","G","999.9","010000"
"06310099999","2019-01-01","51.45","3.6","10.0","VLISSINGEN, NL","  46.4","23","  40.8","23","1032.5","23","031.3","23"," 10.0","23"," 12.5","23"," 17.5","999.9","  49.3"," ","  42.8","*"," 0.01","G","999.9","010000"
"06319099999","2019-01-01","51.2333333","3.8666666","2.0","WESTDORPE, NL","  45.5","23","  41.7","23","1032.7","23","032.5","23","  9.6","23"," 10.1","23"," 15.5","999.9","  48.6"," ","  42.4","*"," 0.00","G","999.9","010000"
"06320099999","2019-01-01","51.9333333","3.6666666","19.0","LE GOEREE, NL","  47.6","24","  39.8","24","9999.9"," 0","999.9"," 0","  6.5","24"," 23.0","24"," 33.0"," 38.1","  49.1"," ","  44.6","*","99.99"," ","999.9","010000"
"06321099999","2019-01-01","52.0","3.2833333","18.0","EURO PLATFORM, NL","  48.2","24","  39.7","24","9999.9"," 0","999.9"," 0","  6.7","24"," 23.7","24"," 32.1","999.9","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"06323099999","2019-01-01","51.5333333","3.8833333","1.0","WILHELMINADORP AWS, NL","  45.8","24","  41.4","24","1032.2","24","032.0","24","999.9"," 0"," 11.7","24"," 19.4","999.9","  48.6"," ","  42.4","*"," 0.00","G","999.9","000000"
"06330099999","2019-01-01","51.9833333","4.1","14.0","HOEK VAN HOLLAND, NL","  46.0","23","  41.1","23","1031.3","23","029.7","23","999.9"," 0"," 19.0","23"," 27.2"," 36.9","  47.3","*","  43.9","*"," 0.00","E","999.9","000000"
"06340099999","2019-01-01","51.449092","4.342031","19.2","WOENSDRECHT, NL","  45.2","24","  41.5","24","9999.9"," 0","999.9"," 0","  5.4","24","  8.6","24"," 11.7"," 25.1","  48.2","*","  42.1","*"," 0.01","G","999.9","010000"
"06344099999","2019-01-01","51.956944","4.437222","-4.57","ROTTERDAM, NL","  46.4","24","  40.4","24","9999.9"," 0","999.9"," 0","  5.6","24"," 11.6","24"," 17.5"," 28.0","  48.4"," ","  42.8","*"," 0.00","G","999.9","010000"
"06348099999","2019-01-01","51.9666666","4.9333333","2.0","CABAUW TOWER, NL","  45.4","23","  40.4","23","1030.5","23","030.4","23","  8.5","23"," 11.4","23"," 17.5"," 31.1","  48.2","*","  41.2","*"," 0.00","G","999.9","010000"
"06350099999","2019-01-01","51.567389","4.931833","14.93","GILZE RIJEN, NL","  45.5","24","  41.4","24","9999.9"," 0","999.9"," 0","  5.1","24","  8.9","24"," 13.6"," 22.9","  48.2"," ","  42.3","*"," 0.01","G","999.9","010000"
"06356099999","2019-01-01","51.85","5.1333333","1.0","HERWIJNEN AWS, NL","  45.0","23","  40.6","23","1030.4","23","030.1","23","999.9"," 0"," 10.8","23"," 13.6"," 29.1","  47.5","*","  41.0","*"," 0.01","G","999.9","000000"
"06370099999","2019-01-01","51.450139","5.374528","22.55","EINDHOVEN, NL","  44.7","24","  41.2","24","9999.9"," 0","999.9"," 0","  4.6","24","  9.4","24"," 15.0"," 25.1","  48.2","*","  41.0","*"," 0.02","G","999.9","010000"
"06375099999","2019-01-01","51.656389","5.708611","21.94","VOLKEL, NL","  45.4","24","  40.7","24","9999.9"," 0","999.9"," 0","  5.0","24","  8.6","24"," 12.0"," 21.0","  48.2","*","  41.0","*"," 0.01","G","999.9","010000"
"06377099999","2019-01-01","51.2","5.7666666","30.0","ELL AWS, NL","  44.5","23","  41.3","23","9999.9"," 0","999.9"," 0","  6.1","23","  9.8","23"," 13.6","999.9","  47.1"," ","  41.0","*"," 0.00","G","999.9","010000"
"06380099999","2019-01-01","50.911658","5.770144","114.3","MAASTRICHT, NL","  43.4","24","  40.9","24","9999.9"," 0","999.9"," 0","  4.6","24","  7.8","24"," 12.0"," 24.1","  46.4","*","  39.2","*"," 0.01","G","999.9","010000"
"06391099999","2019-01-01","51.5","6.2","19.0","ARCEN AWS, NL","  44.7","24","  40.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.5","24","  9.7","999.9","  47.5"," ","  41.4","*"," 0.00","G","999.9","000000"
"06400099999","2019-01-01","51.090278","2.652778","6.09","KOKSIJDE, BE","  47.5","24","  40.1","24","9999.9"," 0","999.9"," 0","  6.0","24"," 11.5","24"," 18.1"," 29.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"06407099999","2019-01-01","51.198889","2.862222","3.96","OOSTENDE, BE","  46.3","24","  40.5","24","9999.9"," 0","999.9"," 0","  6.7","24"," 12.9","24"," 21.4"," 32.1","  48.4","*","  42.8","*","99.99"," ","999.9","010000"
"06414099999","2019-01-01","50.9","3.1166666","25.0","BEITEM, BE","  45.4","24","  42.3","24","1034.0","24","030.7","24","999.9"," 0","  7.8","24"," 15.5"," 25.1","  48.6","*","  41.4","*"," 0.01","F","999.9","000000"
"06418099999","2019-01-01","51.35","3.2","9.0","ZEEBRUGGE, BE","  46.4","24","  41.8","24","1033.2","24","031.5","24","999.9"," 0"," 13.9","24"," 27.2","999.9","  48.2"," ","  44.1","*"," 0.01","F","999.9","000000"
"06428099999","2019-01-01","50.9333333","3.6666666","37.46","SEMMERZAKE, BE","  44.7","24","  41.0","24","1033.4","24","028.9","24","  8.9","24","  5.8","24","  9.7"," 21.4","  47.3","*","  41.0","*"," 0.00","I","999.9","000000"
"06432099999","2019-01-01","50.575833","3.831","58.82","CHIEVRES AB, BE","  44.5","24","  41.3","24","9999.9"," 0","999.9"," 0","  5.5","24","  6.9","24"," 11.1"," 15.5","  46.6","*","  39.2","*"," 0.02","F","999.9","010000"
"06432599999","2019-01-01","50.5","3.98","78.0","CASTEAU HELI MET, BE","  44.2","24","  40.9","24","9999.9"," 0","999.9"," 0","  5.7","24","  4.0","24","  7.0","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"06434099999","2019-01-01","50.9833333","3.8166666","15.0","MELLE, BE","  45.4","24","  42.4","24","1033.2","24","031.1","24","999.9"," 0","  7.9","24","  9.7","999.9","  47.7"," ","  42.1","*"," 0.02","F","999.9","000000"
"06439099999","2019-01-01","51.0833333","4.5166666","11.0","SINT KATELIJNE WAVER, BE","  45.3","24","  41.1","24","1032.4","24","031.2","24","999.9"," 0","  7.0","22"," 11.7","999.9","  48.0","*","  42.4","*"," 0.04","F","999.9","000000"
"06447099999","2019-01-01","50.8","4.35","101.0","UCCLE, BE","  43.9","24","  41.2","24","1032.3","24","019.5","24","999.9"," 0","  6.9","24","  9.7","999.9","  46.2"," ","  40.6","*"," 0.04","F","999.9","000000"
"06449099999","2019-01-01","50.459197","4.453817","187.14","BRUSSELS SOUTH, BE","  42.8","24","  39.8","24","9999.9"," 0","999.9"," 0","  4.9","24","  7.2","24"," 12.0","999.9","  44.8","*","  39.2","*"," 0.04","G","999.9","010000"
"06450099999","2019-01-01","51.189444","4.460278","11.88","DEURNE, BE","  45.9","24","  40.8","24","9999.9"," 0","999.9"," 0","  5.2","24","  9.8","24"," 14.0"," 24.1","  48.6","*","  42.8","*"," 0.04","G","999.9","010000"
"06451099999","2019-01-01","50.901389","4.484444","56.08","BRUSSELS NATIONAL, BE","  44.5","24","  40.5","24","9999.9"," 0","999.9"," 0","  5.2","24","  8.9","24"," 13.0","999.9","  46.9","*","  41.0","*"," 0.04","G","999.9","010000"
"06455099999","2019-01-01","50.1","4.6","233.0","DOURBES, BE","  41.8","24","  41.4","24","1032.6","24","003.3","24","999.9"," 0","  4.3","24","  5.8","999.9","  43.9"," ","  38.8","*"," 0.05","F","999.9","000000"
"06456099999","2019-01-01","50.243333","4.645833","284.98","FLORENNES, BE","  41.5","24","  39.4","24","9999.9"," 0","999.9"," 0","  4.9","24","  9.1","24"," 13.6"," 23.3","  44.6","*","  37.4","*"," 0.04","F","999.9","010000"
"06458099999","2019-01-01","50.75861","4.768333","112.77","BEAUVECHAIN, BE","  43.4","24","  39.9","24","9999.9"," 0","999.9"," 0","  5.3","24","  8.0","24"," 11.1"," 17.5","  46.4","*","  39.2","*"," 0.00","E","999.9","010000"
"06459099999","2019-01-01","50.5833333","4.6833333","157.0","ERNAGE, BE","  43.0","24","  40.9","24","1033.1","24","013.1","24","999.9"," 0","  9.6","24"," 11.7","999.9","  45.1","*","  38.7","*"," 0.04","F","999.9","000000"
"06464099999","2019-01-01","51.2166666","5.0333333","21.0","RETIE, BE","  44.9","24","  42.1","24","1032.0","24","029.1","24","999.9"," 0","  6.0","24","  8.2"," 18.5","  47.5","*","  41.4","*"," 0.06","F","999.9","000000"
"06465099999","2019-01-01","51.0","5.0666667","54.0","SCHAFFEN, BE","  44.4","24","  40.9","24","9999.9"," 0","999.9"," 0","  4.9","24","  8.2","24"," 12.0","999.9","  46.9"," ","  40.8","*"," 0.02","F","999.9","010000"
"06472099999","2019-01-01","50.2","5.25","296.0","HUMAIN, BE","  40.9","24","  39.6","24","1033.6","24","996.8","24","999.9"," 0","  8.0","24"," 11.7","999.9","  43.0"," ","  38.1","*"," 0.09","F","999.9","000000"
"06476099999","2019-01-01","50.035833","5.404167","588.26","SAINT HUBERT MIL, BE","  37.6","24","  36.3","24","1032.8","24","964.6","24","  2.0","23","  9.6","24"," 11.7","999.9","  39.6","*","  34.2","*","99.99"," ","999.9","111000"
"06476599999","2019-01-01","50.0333333","5.4","557.0","SAINT HUBERT, BE","  37.6","24","  36.4","24","9999.9"," 0","999.9"," 0","  2.1","23","  9.5","24"," 12.0"," 24.1","  39.2","*","  33.8","*","99.99"," ","999.9","111000"
"06477099999","2019-01-01","50.9166666","5.45","39.0","DIEPENBEEK, BE","  44.6","24","  42.1","24","1032.1","24","999.9"," 0","999.9"," 0","  6.2","24","  7.8","999.9","  47.1"," ","  41.4","*"," 0.04","F","999.9","000000"
"06478099999","2019-01-01","50.637417","5.443222","200.86","LIEGE, BE","  42.5","24","  40.3","24","9999.9"," 0","999.9"," 0","  4.1","24","  8.9","24"," 13.6","999.9","  44.6","*","  38.7","*"," 0.10","G","999.9","010000"
"06479099999","2019-01-01","51.168333","5.47","60.96","KLEINE BROGEL, BE","  44.2","24","  40.6","24","9999.9"," 0","999.9"," 0","  4.8","24","  7.7","24"," 11.1"," 19.4","  46.8","*","  41.0","*"," 0.03","E","999.9","010000"
"06484099999","2019-01-01","49.6166666","5.5833333","324.0","BUZENOL, BE","  40.5","24","  38.9","24","1033.1","24","992.9","24","999.9"," 0","  4.2","24","  6.4"," 15.3","  42.1","*","  37.6","*"," 0.05","E","999.9","000000"
"06490099999","2019-01-01","50.4833333","5.9166667","482.0","SPA LA SAUVENIERE, BE","  38.7","24","  37.3","24","9999.9"," 0","999.9"," 0","  2.7","24","  8.8","24"," 13.6"," 28.0","  41.2","*","  33.8","*","99.99"," ","999.9","110000"
"06490199999","2019-01-01","50.9333333","3.65","37.0","SEMMERZAKE BAFB, BE","  44.6","24","  41.2","24","9999.9"," 0","999.9"," 0","  5.7","24","  6.2","24"," 11.1"," 21.0","  48.2","*","  41.0","*"," 0.00","I","999.9","000000"
"06494099999","2019-01-01","50.5166666","6.0666666","673.0","MONT RIGI, BE","  36.3","24","  35.8","24","1031.1","24","949.1","24","999.9"," 0"," 10.2","24"," 11.7","999.9","  39.0"," ","  31.6","*"," 0.31","F","999.9","000000"
"06496099999","2019-01-01","50.4666667","6.1833333","570.0","ELSENBORN MIL, BE","  38.0","24","  36.9","24","9999.9"," 0","999.9"," 0","  3.4","24","  7.0","24"," 11.7"," 22.0","  41.0","*","  33.4","*"," 0.09","F","999.9","010000"
"06590099999","2019-01-01","49.626575","6.211517","376.12","LUXEMBOURG, LU","  40.1","24","  38.9","24","9999.9"," 0","999.9"," 0","  3.5","24","  8.8","24"," 13.0","999.9","  42.3","*","  36.5","*"," 0.02","E","999.9","110000"
"06601099999","2019-01-01","47.55","7.5833333","317.0","BASEL BINNINGEN, SZ","  41.0","24","  37.1","24","1033.3","24","994.1","24","999.9"," 0","  4.8","24","  9.9","999.9","  42.6"," ","  37.4","*"," 0.00","G","999.9","000000"
"06602099999","2019-01-01","47.35","7.35","439.43","DELEMONT, SZ","  39.3","24","  37.6","24","1033.9","24","979.7","24","999.9"," 0","  4.4","24"," 11.8"," 18.1","  41.9","*","  37.2"," "," 0.00","G","999.9","000000"
"06604099999","2019-01-01","47.0","6.95","487.0","NEUCHATEL AUT, SZ","  40.3","24","  34.9","24","1033.5","24","974.1","24","999.9"," 0","  4.0","24","  7.6"," 16.1","  41.9","*","  38.5","*"," 0.00","G","999.9","000000"
"06604599999","2019-01-01","47.08385","6.792836","1026.56","LES EPLATURES, SZ","  32.0","24","  31.9","24","9999.9"," 0","999.9"," 0","  2.6","24","  2.6","24","  6.0","999.9","  35.6","*","  28.4","*","99.99"," ","999.9","111000"
"06605099999","2019-01-01","47.1333333","7.0666666","1631.0","CHASSERAL, SZ","  30.1","24","  23.3","23","9999.9"," 0","848.3","24","999.9"," 0"," 17.2","24"," 29.9","999.9","  42.4"," ","  25.0","*"," 0.00","G","999.9","000000"
"06606099999","2019-01-01","47.05","7.0666666","431.0","CRESSIER, SZ","  40.0","24","  36.7","24","1033.8","24","980.8","24","999.9"," 0","  4.2","24","  9.9","999.9","  42.4"," ","  36.7","*"," 0.00","G","999.9","000000"
"06608099999","2019-01-01","47.05","6.9833333","1136.11","CHAUMONT, SZ","  31.7","24","  30.3","24","9999.9"," 0","898.7","24","999.9"," 0","  3.8","24","  6.0","999.9","  36.7","*","  29.3"," "," 0.00","G","999.9","100000"
"06609099999","2019-01-01","46.55","7.0166666","1973.0","LE MOLESON, SZ","  37.2","24","   2.5","23","9999.9"," 0","809.9","24","999.9"," 0","  5.7","24"," 15.0","999.9","  43.9"," ","  21.6","*"," 0.00","G","999.9","000000"
"06609999999","2019-01-01","47.398644","8.648231","448.05","DUBENDORF, SZ","  40.2","24","  36.3","24","9999.9"," 0","999.9"," 0","  5.7","24","  4.0","24","  8.0","999.9","  41.0","*","  39.2","*","99.99"," ","999.9","010000"
"06610099999","2019-01-01","46.8166666","6.95","490.49","PAYERNE, SZ","  40.3","24","  36.6","24","9999.9"," 0","999.9"," 0","  5.8","24","  2.5","24","  6.0","999.9","  41.0","*","  34.5","*"," 0.00","G","999.9","000000"
"06612099999","2019-01-01","47.0833333","6.8","1018.1","LA CHAUX DE FONDS, SZ","  32.7","24","  31.3","24","9999.9"," 0","912.4","24","999.9"," 0","  2.3","24","  4.1","999.9","  36.3","*","  28.4","*"," 0.02","G","999.9","000000"
"06613099999","2019-01-01","47.092369","8.305117","426.72","EMMEN, SZ","  39.9","24","  35.9","24","9999.9"," 0","999.9"," 0","  5.3","23","  2.7","24","  8.0","999.9","  41.0","*","  26.4"," "," 0.00","G","999.9","010000"
"06614099999","2019-01-01","46.743333","8.11","579.12","MEIRINGEN, SZ","  37.0","24","  34.1","24","9999.9"," 0","999.9"," 0","  5.6","24","  1.9","24","  5.1","999.9","  41.0","*","  32.0","*"," 0.00","I","999.9","100000"
"06616099999","2019-01-01","47.4333333","6.95","597.0","FAHY BONCOURT, SZ","  36.5","24","  35.5","24","1034.2","24","961.0","24","999.9"," 0","  3.9","24","  7.0","999.9","  39.2","*","  31.3"," "," 0.02","G","999.9","000000"
"06617099999","2019-01-01","46.9833333","6.6166666","1050.0","LA BREVINE, SZ","  31.6","24","  30.6","24","9999.9"," 0","908.7","24","999.9"," 0","  2.8","24","  6.2"," 12.6","  33.8","*","  28.6","*"," 0.00","G","999.9","000000"
"06618099999","2019-01-01","46.7333333","6.5666666","437.43","MATHOD, SZ","  40.1","24","  37.7","24","1034.0","24","980.2","24","999.9"," 0","  3.2","24","  7.2"," 11.1","  43.2","*","  34.7","*"," 0.00","I","999.9","000000"
"06619099999","2019-01-01","46.8333333","6.5833333","1210.0","BULLET LA FRETAZ, SZ","  31.6","24","  29.9","23","9999.9"," 0","891.0","24","999.9"," 0","  3.0","24","  4.7"," 15.7","  34.7","*","  28.9","*"," 0.00","G","999.9","000000"
"06620099999","2019-01-01","47.6833333","8.6166666","437.0","SCHAFFHAUSEN, SZ","  39.1","24","  36.5","24","1032.9","24","978.8","24","999.9"," 0","  7.0","24"," 13.6"," 22.9","  40.5","*","  37.8"," "," 0.02","G","999.9","000000"
"06621099999","2019-01-01","47.6","9.2833333","440.0","GUETTINGEN, SZ","  38.8","24","9999.9"," 0","1032.8","24","978.6","24","999.9"," 0","  6.4","24"," 12.4"," 23.1","  41.2","*","  35.6"," "," 0.04","G","999.9","000000"
"06623099999","2019-01-01","47.65","9.0166666","719.71","SALEN REUTENEN, SZ","  34.8","24","  34.6","24","9999.9"," 0","945.6","24","999.9"," 0","  7.9","24"," 15.9"," 27.8","  35.8","*","  33.8","*"," 0.01","G","999.9","000000"
"06624099999","2019-01-01","47.6833333","8.4666666","420.0","HALLAU, SZ","  38.8","24","  37.6","24","1033.2","24","981.5","24","999.9"," 0","  5.5","24"," 10.9"," 20.2","  40.5","*","  37.4"," "," 0.02","G","999.9","000000"
"06625099999","2019-01-01","46.7666666","7.1166666","633.0","FRIBOURG POSIEUX, SZ","  36.1","24","  35.9","24","9999.9"," 0","954.8","24","999.9"," 0","  2.5","24","  4.3","  9.7","  36.9","*","  35.1","*"," 0.00","G","999.9","000000"
"06626099999","2019-01-01","47.3666666","7.9833333","380.0","GOESGEN, SZ","  40.7","24","  36.3","24","1033.3","24","986.3","24","999.9"," 0","  3.7","24"," 11.1","999.9","  42.1"," ","  39.9","*"," 0.02","G","999.9","000000"
"06627099999","2019-01-01","46.4833333","7.1333333","1030.0","CHATEAU D OEX, SZ","  31.5","24","  29.3","24","9999.9"," 0","911.2","24","999.9"," 0","  1.5","24","  4.1","999.9","  38.5"," ","  28.6"," "," 0.00","G","999.9","000000"
"06628099999","2019-01-01","46.75","7.2666666","1041.0","PLAFFEIEN, SZ","  31.9","24","  30.9","24","9999.9"," 0","909.2","24","999.9"," 0","  3.0","24","  9.9","999.9","  36.5","*","  28.6"," "," 0.00","G","999.9","000000"
"06630399999","2019-01-01","46.9141","7.497153","510.23","BERN BELP, SZ","  37.7","24","  35.7","24","9999.9"," 0","999.9"," 0","  4.8","24","  2.7","24","  6.0","999.9","  39.2","*","  35.6","*"," 0.00","I","999.9","000000"
"06630499999","2019-01-01","46.534075","9.884106","1706.88","SAMEDAN, SZ","  19.8","24","  10.9","24","9999.9"," 0","999.9"," 0","  2.7"," 6","  2.8","24"," 21.0"," 24.1","  37.4","*","   5.0","*"," 0.00","I","999.9","000000"
"06631099999","2019-01-01","46.9833333","7.4666666","567.0","BERN ZOLLIKOFEN, SZ","  38.7","24","  36.0","24","1033.8","24","966.1","24","999.9"," 0","  2.5","24","  4.7","999.9","  40.3","*","  37.4","*"," 0.00","G","999.9","000000"
"06632099999","2019-01-01","47.1833333","7.4166666","429.0","GRENCHEN, SZ","  40.4","24","  37.2","24","1033.8","24","981.0","24","999.9"," 0","  4.9","24","  8.9","999.9","  41.9"," ","  38.8","*"," 0.00","G","999.9","000000"
